pickup_hour,trip_count,avg_fare,avg_distance,avg_duration,company,month
9,25453,14.896539111303186,3.5179248025772996,17.235951230372322,green,5
10,24817,14.815941894668976,3.560664060925978,16.75944312366523,green,5
11,24732,14.747163189390264,3.5111782306323795,16.762583562456197,green,5
12,25210,14.993277270924237,3.575973423244744,17.097859315086605,green,5
13,24391,14.814024025255216,3.4945336394571767,17.12221311139355,green,5
14,27325,14.897010064043915,3.391235132662397,18.993766392192743,green,5
15,30486,15.027655317194776,3.3089021190054453,19.611933346454112,green,5
16,31910,15.029359761830147,3.2816696960200566,19.53136477593231,green,5
17,33662,13.905472045630088,2.9882166835006836,17.79752193373339,green,5
18,35309,12.581165991673512,2.7883233736441135,15.259853484003132,green,5
19,30728,11.833855115855247,2.749673913043478,13.180667469409007,green,5
20,23874,11.89331490324202,2.8690303258775236,12.75860280360783,green,5
21,23798,12.125070173964199,2.9940940415160937,12.586767795613078,green,5
22,22198,12.244653121902875,3.0642589422470494,12.498787428296843,green,5
23,20174,12.104188559532071,3.0471314563299297,11.986290109381711,green,5
0,16229,12.081985951075234,3.0238018362191137,12.039421200731201,green,6
1,11513,11.837062451142188,3.020115521584296,11.431345725122327,green,6
2,8063,11.89640332382488,3.048805655463227,11.24114473521022,green,6
3,5943,12.681995625105166,3.36313982836951,11.660533400639409,green,6
4,5447,14.097068110886726,3.8774205984945844,12.407147665381556,green,6
5,4866,17.47181257706535,5.1722914097821615,14.941471434443073,green,6
6,8001,18.973418322709662,5.427425321834771,18.453068366454193,green,6
7,15003,17.150792508165033,4.406041458374991,19.017948632495724,green,6
8,22967,15.300422780511168,3.6518038925414724,17.795709060826404,green,6
9,25220,14.943736716891355,3.612823552735924,16.87725614591594,green,6
10,24673,14.78002350747781,3.588522271308718,16.5502445318094,green,6
11,24571,14.713628667941883,3.507069716332262,16.70860160351634,green,6
12,25457,15.188260596299642,3.638612955179322,17.319461575729008,green,6
13,24482,14.771395719303978,3.494616044440814,17.07756991531193,green,6
14,27269,14.807310132384758,3.384433972642928,18.616489420220763,green,6
15,29697,14.952198875307271,3.3274896454187295,19.107832440987305,green,6
16,31389,15.186691516136227,3.3882949440886936,19.58053511315004,green,6
17,32794,13.987786180398855,3.0676550588522287,17.7616804903336,green,6
18,34773,12.539297730998188,2.8015201449400395,15.13094402745425,green,6
19,31085,11.918386681679266,2.7773881293228246,13.26878987721838,green,6
20,23194,12.100454427869277,2.9256070535483314,12.977918858325427,green,6
21,23827,12.676310907793681,3.156220254333319,13.368721058742883,green,6
22,22513,13.144563585483942,3.3158335184115844,13.509562623077036,green,6
23,21024,12.69802939497717,3.1909869672754945,12.875626268391681,green,6
0,16688,12.060482981783316,3.0361978667305847,11.992164030041547,green,7
1,11948,11.715235185805156,2.9640241044526285,11.360866532753041,green,7
2,8684,12.03204744357439,3.0896280515891297,11.360853293413173,green,7
3,6882,12.722685265911073,3.3654184829991283,11.787515741547999,green,7
4,5702,14.30129603647843,3.947855138547878,12.685011107213843,green,7
5,4726,17.61212441811257,5.230865425306813,14.922027084214982,green,7
6,7892,18.932831981753676,5.4753091738469335,17.898340091231628,green,7
7,14354,17.28023408109238,4.56696321582834,18.493458269471923,green,7
8,22623,15.463134862750298,3.748883437209919,17.70251513945984,green,7
9,25342,14.839606187356956,3.6145394996448585,16.478114066240497,green,7
10,24092,14.675119956832143,3.6064955171841278,16.12185303558581,green,7
11,23924,14.622013459287745,3.564508443404113,16.20129646658864,green,7
12,24385,14.658791470166086,3.5673758458068487,16.30589638438931,green,7
13,23713,14.56593767131953,3.5224007928140684,16.341683183626422,green,7
14,26135,14.487722211593649,3.4325812129328486,17.58729481538167,green,7
15,28379,14.460520455266218,3.351851368970013,17.594865334695843,green,7
16,30474,14.628514799501213,3.3841038262125087,17.91622311916169,green,7
17,32108,13.658509405755574,3.0930546904198333,16.764422158548232,green,7
18,34389,12.357630928494578,2.835679723167292,14.473302509523394,green,7
19,31760,11.890788098236776,2.8115311712846345,13.074751784214945,green,7
20,26198,12.162440262615466,2.958866707382243,13.063059521083034,green,7
21,25533,12.593238554028119,3.1127039517487174,13.432709957049049,green,7
22,23082,13.035410709643877,3.3036924876527163,13.420967998151518,green,7
23,20987,12.572928956020393,3.168619621670558,12.687436667143153,green,7
0,14956,12.27454132120888,3.121654185611126,11.944908397967371,green,8
1,10479,11.787585647485447,2.9938820498139136,11.3487769189172,green,8
2,7877,11.904913037958615,3.0634987939570903,11.310316956540138,green,8
3,6267,12.478619754268388,3.2712031274932185,11.580261688208074,green,8
4,5549,14.058156424581007,3.8514957650027033,12.515786628221303,green,8
5,4634,17.65527621924903,5.2757423392317655,14.762936987483815,green,8
6,8200,19.059562195121952,5.55650487804878,17.63692682926829,green,8
7,15060,17.335569721115537,4.654034528552456,18.11640991589199,green,8
8,23512,15.598607519564478,3.898602415787683,17.479725246682545,green,8
9,26199,14.729543494026489,3.650577884652086,16.303496952809905,green,8
10,25035,14.684298781705612,3.655201917315758,16.38857133346648,green,8
11,24488,14.52562438745508,3.5801204671675926,16.33305564630295,green,8
12,24847,14.614652875598665,3.5932816839055017,16.567873385116915,green,8
13,24002,14.469893342221482,3.5241496541954835,16.529829458656224,green,8
14,26871,14.641788545271854,3.5332298760745786,17.621443191544788,green,8
15,28994,14.656206456508242,3.4374663723529,18.003323676162882,green,8
16,30857,14.839106523641313,3.4512762096120815,18.24943826900433,green,8
17,32312,13.957891804902204,3.21547815053231,16.90051786745894,green,8
18,34693,12.548333093131179,2.9028253538177733,14.615434429615965,green,8
19,31540,12.035188332276475,2.8526461636017757,13.206283555273727,green,8
20,26571,12.513218546535697,3.067485604606526,13.575930525761168,green,8
21,24180,12.954632340777502,3.2745736145574855,13.476637717121587,green,8
22,22706,13.045138289438913,3.3434321324759977,13.240343227928008,green,8
23,20171,12.888331763422736,3.310044618511725,12.736807793366713,green,8
0,15259,12.780211678353758,3.297792122681696,12.370430565567862,green,9
1,11194,12.278944970519921,3.1509871359656962,11.732404264189148,green,9
2,8330,12.676002400960385,3.294906362545018,11.943115246098438,green,9
3,6724,13.176531826293873,3.4799048185603807,12.182485623636726,green,9
4,5874,14.336556009533536,3.8978804902962207,12.817472477584836,green,9
5,4603,18.394462307190963,5.443228329350424,16.034155261061624,green,9
6,7798,19.811342651962043,5.621523467555783,19.738266222108233,green,9
7,16083,17.19494808182553,4.272433003792824,19.730805819809735,green,9
8,22949,15.638996906183277,3.727677458712798,18.815254840443302,green,9
9,25679,15.002119630826746,3.6312247361657386,17.410484572348352,green,9
10,24619,14.858076282546,3.657080303830375,16.84141652111513,green,9
11,24715,14.840666396924945,3.63707505563423,16.76827095556005,green,9
12,25238,14.669987716934783,3.5647820746493384,16.77905275114246,green,9
13,23940,14.811487886382624,3.6232009189640766,16.97154692286271,green,9
14,26924,14.957618481652057,3.531542861387609,18.346808918932304,green,9
15,29450,15.38604855687606,3.5323276740237692,19.066092812676853,green,9
16,31058,15.511287590958851,3.549814862515294,19.405937278639964,green,9
17,33044,14.316839970947827,3.2286469555743857,17.72819271274664,green,9
18,34445,12.976884308317608,2.978587022789955,15.26510088546959,green,9
19,30394,12.593664210041457,2.969580180298743,14.322631111403567,green,9
20,26644,12.656986938898063,3.10915478156433,13.802095531201521,green,9
21,23962,13.069595609715384,3.3105713212586596,13.63411234454553,green,9
22,21939,13.51526642052965,3.4932872965951045,13.554880957807253,green,9
23,19135,13.355883982231513,3.476950614058009,13.187948784949047,green,9
0,13351,11.916236236985995,2.982247771702494,11.79318153446683,green,10
1,9592,11.69500834028357,2.9210008340283573,11.402721017514596,green,10
2,7202,12.038557345181895,3.075684532074424,11.468101453300008,green,10
3,5840,13.087294520547946,3.4264075342465756,11.993878424657535,green,10
4,5334,14.50429696287964,3.9711454818147733,13.09070428696413,green,10
5,4522,19.610194604157453,5.872733303847855,16.878951054105855,green,10
6,8012,21.51732526210684,6.171125811283075,21.785128557164256,green,10
7,17138,17.83062492706267,4.424678492239468,20.91270860077022,green,10
8,24746,15.837840054958377,3.787698617958458,19.305256068320805,green,10
9,27428,15.3913336736182,3.7759213212775267,17.86855889358806,green,10
10,26460,15.235287226001512,3.7828896447467875,17.28076593600403,green,10
11,25690,15.380815881666017,3.8359634098871154,17.399466069806667,green,10
12,25783,15.152247992863513,3.7609164953651635,17.17297185483975,green,10
13,24534,15.246096437596803,3.7561164098801663,17.46378563082525,green,10
14,27570,15.384884294523033,3.67481138919115,19.216777898682142,green,10
15,29342,15.949182400654351,3.659919910026583,20.136368232113238,green,10
16,31109,16.20534925584236,3.7018808061975634,20.70909918887353,green,10
17,33919,14.59699784781391,3.222579380288334,18.67387649006948,green,10
18,33106,13.149503715338609,2.9364338790551563,16.162938238788538,green,10
19,31090,12.381271791572853,2.8598089417819237,14.361417926450091,green,10
20,26143,12.143577630723328,2.9432402555177295,13.305675834193984,green,10
21,23328,12.253501371742113,3.0331520061728394,12.918087705761318,green,10
22,20945,12.419778467414657,3.105083313439962,12.761041616933237,green,10
23,17816,12.364235518634935,3.0934766502020654,12.496591079179764,green,10
0,12564,11.414062400509392,2.843722540592168,11.218973522232833,green,11
1,9414,11.300489696197152,2.82029105587423,10.921940726577438,green,11
2,6349,12.102699637738226,3.1287289336903448,11.356872473355384,green,11
3,5168,13.317685758513932,3.5565789473684215,12.188312693498451,green,11
4,4864,14.918838404605262,4.159395559210526,13.264179002192982,green,11
5,4266,19.676521331458037,5.888422409751524,17.134032661353338,green,11
6,8167,21.8802608056814,6.304327170319579,21.944318599240848,green,11
7,16431,17.68084657050697,4.477285010041994,20.795535877305095,green,11
8,24191,15.96421809763962,3.8672444297465995,19.289183994047374,green,11
9,27143,15.523563718085695,3.8592830564049665,17.893828979847473,green,11
10,27078,15.369285397739864,3.8400897407489474,17.335243863406948,green,11
11,26304,15.452098540145986,3.8535291210462286,17.48414563057583,green,11
12,25927,15.422294133528753,3.8326412620048598,17.40979416567028,green,11
13,26409,15.365965390586544,3.776835927146049,17.707453267194264,green,11
14,28938,15.576241965581588,3.65292902066487,19.392491418434812,green,11
15,31169,15.924366838846291,3.586324553242003,20.399416621215522,green,11
16,31799,16.368981728985187,3.64784238498066,21.530146126188455,green,11
17,32751,14.894925651125158,3.2244978779273916,19.58087742867902,green,11
18,32991,13.318463823467006,2.963047497802431,16.45664221555374,green,11
19,30940,12.15327440206852,2.838768907563025,13.965657724628313,green,11
20,26957,12.062396038134807,2.9277772007270837,13.026588641169269,green,11
21,22895,12.059859357938414,2.9834094780519766,12.630082259590885,green,11
22,20212,12.20325153374233,3.0688205026716804,12.40734052378125,green,11
23,17073,12.04191413342705,3.0325964973935453,12.007014974911653,green,11
0,13781,11.63453740657427,2.9259378854945215,11.377213796773335,green,12
1,10247,11.41185224943886,2.8813926027129892,10.952670700367587,green,12
2,7274,11.932705526532857,3.066963156447622,11.251926954449637,green,12
3,5849,12.971492562831253,3.4364540947170457,11.919843847951217,green,12
4,5355,14.899887955182072,4.111434173669467,13.03882041705571,green,12
5,4319,19.598205603148877,5.937636026858069,16.870749401867716,green,12
6,7278,21.711450948062655,6.539038197306953,21.778050288540808,green,12
7,14661,17.79321601527863,4.759000068208171,20.276412477548146,green,12
8,21816,15.961993491015766,4.030939218921892,18.679424122967852,green,12
9,25594,15.537553332812378,3.957390794717512,17.450388111797036,green,12
10,25930,15.425944080215965,3.9333752410335516,17.033589150276384,green,12
11,25607,15.276888741359784,3.849648143085875,17.006135692063367,green,12
12,25250,15.3826198019802,3.8833120792079208,17.198509570957096,green,12
13,26816,15.07502796837709,3.742472404534606,17.181104564439142,green,12
14,28181,15.117624995564386,3.6539384691813632,18.620583608341317,green,12
15,31112,15.165605232707637,3.5293600539984573,19.156367318076626,green,12
16,31381,15.760069150122685,3.618009623657627,20.19638953506899,green,12
17,33424,14.57096278123504,3.2505313547151746,18.696679531673848,green,12
18,33464,12.894781257470715,2.91393527372699,15.59919067256355,green,12
19,31679,12.162106758420405,2.8533577448783105,13.74169744415333,green,12
20,27287,12.094682815992963,2.955089603107707,13.020627038516508,green,12
21,24501,12.083821884821026,2.993727194808375,12.539227650572084,green,12
22,21282,12.16070294145287,3.045320458603515,12.428302477837297,green,12
23,17912,11.782780817329165,2.9606051808843232,11.742204481167187,green,12
